id_pedido,fecha,anio,mes,trimestre,id_cliente,id_producto,categoria,region,segmento,cantidad,precio_unit,descuento,ratio_costo,ingreso,costo,ganancia,margen,tasa_impuesto,ganancia_neta,margen_neto,nivel_pedido,es_atipico
1808,2023-04-01,2023,4,2,781,2009,Electrónica,Sur,Mayorista,18,178.72,0.05,0.424,3056.11,1295.79,1760.32,0.576,0.19,1425.86,0.4666,Premium,0
1809,2023-09-25,2023,9,3,633,2351,Electrónica,Este,Corporativo,13,30.54,0.15,0.473,337.47,159.62,177.85,0.527,0.21,140.5,0.4163,Alto,0
1810,2023-11-30,2023,11,4,504,2225,Electrónica,Sur,Online,10,63.95,0.05,0.403,607.52,244.83,362.69,0.597,0.19,293.78,0.4836,Alto,0
1811,2023-05-19,2023,5,2,612,2175,Libros,Oeste,Online,1,100.62,0.1,0.672,90.56,60.86,29.7,0.328,0.18,24.35,0.2689,Medio,0
1812,2023-11-12,2023,11,4,744,2275,Deportes,Este,Online,2,419.72,0.05,0.685,797.47,546.27,251.2,0.315,0.21,198.45,0.2488,Alto,0
1813,2023-10-03,2023,10,4,332,2038,Alimentos,Oeste,Retail,17,36.38,0.25,0.749,463.84,347.42,116.42,0.251,0.18,95.46,0.2058,Alto,0
1814,2023-09-05,2023,9,3,623,2059,Libros,Oeste,Mayorista,3,152.86,0.05,0.544,435.65,236.99,198.66,0.456,0.18,162.9,0.3739,Alto,0
1815,2023-08-27,2023,8,3,445,2065,Libros,Este,Online,17,10.04,0.05,0.407,162.15,66.0,96.15,0.593,0.21,75.96,0.4685,Medio,0
1816,2023-08-12,2023,8,3,145,2320,Deportes,Sur,Corporativo,12,349.34,0.2,0.482,3353.66,1616.46,1737.2,0.518,0.19,1407.13,0.4196,Premium,0
1817,2023-10-31,2023,10,4,645,2434,Libros,Norte,Corporativo,12,312.05,0.2,0.606,2995.68,1815.38,1180.3,0.394,0.19,956.04,0.3191,Premium,0
1818,2023-05-18,2023,5,2,177,2123,Electrónica,Norte,Corporativo,10,324.27,0.1,0.737,2918.43,2150.88,767.55,0.263,0.19,621.72,0.213,Premium,0
1819,2023-06-15,2023,6,2,172,2163,Electrónica,Norte,Mayorista,7,190.32,0.15,0.436,1132.4,493.73,638.67,0.564,0.19,517.32,0.4568,Premium,0
1820,2023-05-06,2023,5,2,348,2407,Hogar,Norte,Online,10,108.09,0.05,0.443,1026.86,454.9,571.96,0.557,0.19,463.29,0.4512,Premium,0
1821,2023-02-14,2023,2,1,146,2410,Ropa,Centro,Corporativo,18,361.56,0.25,0.646,4881.06,3153.16,1727.9,0.354,0.19,1399.6,0.2867,Premium,0
1822,2023-05-23,2023,5,2,220,2385,Libros,Norte,Mayorista,6,406.5,0.2,0.634,1951.2,1237.06,714.14,0.366,0.19,578.45,0.2965,Premium,0
1823,2023-08-19,2023,8,3,313,2158,Ropa,Este,Corporativo,7,73.61,0.15,0.488,437.98,213.73,224.25,0.512,0.21,177.16,0.4045,Alto,0
1824,2023-05-05,2023,5,2,338,2056,Alimentos,Norte,Online,17,245.98,0.25,0.685,3136.24,2148.32,987.92,0.315,0.19,800.22,0.2552,Premium,0
1825,2023-08-26,2023,8,3,155,2077,Belleza,Oeste,Online,12,128.11,0.05,0.445,1460.45,649.9,810.55,0.555,0.18,664.65,0.4551,Premium,0
1826,2023-10-19,2023,10,4,449,2193,Electrónica,Norte,Online,17,88.21,0.15,0.724,1274.63,922.83,351.8,0.276,0.19,284.96,0.2236,Premium,0
1827,2023-11-09,2023,11,4,206,2284,Hogar,Sur,Online,18,368.49,0.25,0.47,4974.62,2338.07,2636.55,0.53,0.19,2135.61,0.4293,Premium,0
1828,2023-12-09,2023,12,4,147,2014,Alimentos,Este,Online,14,271.36,0.0,0.428,3799.04,1625.99,2173.05,0.572,0.21,1716.71,0.4519,Premium,0
1829,2023-07-14,2023,7,3,672,2011,Hogar,Este,Corporativo,11,112.01,0.25,0.519,924.08,479.6,444.48,0.481,0.21,351.14,0.38,Alto,0
1830,2023-06-22,2023,6,2,436,2100,Belleza,Centro,Online,2,158.45,0.25,0.466,237.68,110.76,126.92,0.534,0.19,102.81,0.4326,Alto,0
1831,2023-01-15,2023,1,1,125,2155,Belleza,Oeste,Corporativo,1,483.49,0.05,0.584,459.32,268.24,191.08,0.416,0.18,156.69,0.3411,Alto,0
1832,2023-09-11,2023,9,3,356,2339,Deportes,Este,Online,11,425.1,0.15,0.64,3974.69,2543.8,1430.89,0.36,0.21,1130.4,0.2844,Premium,0
1833,2023-06-16,2023,6,2,107,2124,Electrónica,Sur,Corporativo,2,440.57,0.05,0.572,837.08,478.81,358.27,0.428,0.19,290.2,0.3467,Alto,0
1834,2023-04-04,2023,4,2,724,2358,Alimentos,Norte,Online,16,232.71,0.05,0.631,3537.19,2231.97,1305.22,0.369,0.19,1057.23,0.2989,Premium,0
1835,2023-09-07,2023,9,3,352,2279,Deportes,Este,Corporativo,3,313.78,0.0,0.528,941.34,497.03,444.31,0.472,0.21,351.0,0.3729,Alto,0
1836,2023-04-19,2023,4,2,791,2404,Belleza,Sur,Online,1,191.5,0.25,0.41,143.62,58.88,84.74,0.59,0.19,68.64,0.4779,Medio,0
1837,2023-07-01,2023,7,3,402,2393,Alimentos,Norte,Mayorista,8,43.47,0.15,0.741,295.6,219.04,76.56,0.259,0.19,62.01,0.2098,Alto,0
1838,2023-05-13,2023,5,2,738,2109,Hogar,Centro,Corporativo,19,203.53,0.1,0.687,3480.36,2391.01,1089.35,0.313,0.19,882.37,0.2535,Premium,0
1839,2023-06-24,2023,6,2,155,2333,Deportes,Este,Mayorista,1,299.02,0.2,0.426,239.22,101.91,137.31,0.574,0.21,108.47,0.4534,Alto,0
1840,2023-05-24,2023,5,2,625,2356,Deportes,Este,Corporativo,5,147.14,0.15,0.557,625.34,348.31,277.03,0.443,0.21,218.85,0.35,Alto,0
1841,2023-11-02,2023,11,4,573,2145,Electrónica,Sur,Corporativo,1,267.935,0.05,0.622,254.54,158.32,96.22,0.378,0.19,77.94,0.3062,Alto,0
1842,2023-12-26,2023,12,4,127,2215,Ropa,Oeste,Corporativo,11,79.79,0.05,0.467,833.81,389.39,444.42,0.533,0.18,364.42,0.4371,Alto,0
1843,2023-05-22,2023,5,2,177,2397,Hogar,Centro,Retail,9,186.73,0.05,0.602,1596.54,961.12,635.42,0.398,0.19,514.69,0.3224,Premium,0
1844,2023-10-12,2023,10,4,315,2161,Hogar,Oeste,Online,5,66.83,0.2,0.587,267.32,156.92,110.4,0.413,0.18,90.53,0.3387,Alto,0
1845,2023-01-06,2023,1,1,485,2127,Deportes,Este,Mayorista,2,205.39,0.1,0.473,369.7,174.87,194.83,0.527,0.21,153.92,0.4163,Alto,0
1846,2023-09-22,2023,9,3,464,2313,Deportes,Oeste,Mayorista,13,24.63,0.0,0.449,320.19,143.77,176.42,0.551,0.18,144.66,0.4518,Alto,0
1847,2023-04-08,2023,4,2,765,2331,Electrónica,Norte,Corporativo,18,139.91,0.1,0.666,2266.54,1509.52,757.02,0.334,0.19,613.19,0.2705,Premium,0
1848,2023-02-13,2023,2,1,625,2149,Ropa,Centro,Mayorista,12,203.36,0.2,0.513,1952.26,1001.51,950.75,0.487,0.19,770.11,0.3945,Premium,0
1849,2023-05-04,2023,5,2,798,2453,Hogar,Oeste,Mayorista,14,241.69,0.1,0.485,3045.29,1476.97,1568.32,0.515,0.18,1286.02,0.4223,Premium,0
1850,2023-07-28,2023,7,3,411,2035,Belleza,Norte,Mayorista,5,274.13,0.0,0.658,1370.65,901.89,468.76,0.342,0.19,379.7,0.277,Premium,0
1851,2023-09-08,2023,9,3,106,2172,Libros,Sur,Mayorista,10,141.12,0.0,0.658,1411.2,928.57,482.63,0.342,0.19,390.93,0.277,Premium,0
1852,2023-10-12,2023,10,4,102,2419,Libros,Oeste,Retail,2,263.91,0.15,0.497,448.65,222.98,225.67,0.503,0.18,185.05,0.4125,Alto,0
1853,2023-05-04,2023,5,2,722,2021,Ropa,Centro,Corporativo,4,256.96,0.25,0.705,770.88,543.47,227.41,0.295,0.19,184.2,0.2389,Alto,0
1854,2023-12-20,2023,12,4,462,2205,Alimentos,Norte,Mayorista,12,161.51,0.05,0.641,1841.21,1180.22,660.99,0.359,0.19,535.4,0.2908,Premium,0
1855,2023-09-01,2023,9,3,607,2126,Electrónica,Oeste,Retail,11,415.95,0.2,0.521,3660.36,1907.05,1753.31,0.479,0.18,1437.71,0.3928,Premium,0
1856,2023-11-27,2023,11,4,373,2335,Ropa,Sur,Retail,4,275.09,0.15,0.55,935.31,514.42,420.89,0.45,0.19,340.92,0.3645,Alto,0
1857,2023-12-31,2023,12,4,605,2444,Libros,Oeste,Corporativo,11,169.47,0.1,0.654,1677.75,1097.25,580.5,0.346,0.18,476.01,0.2837,Premium,0
1858,2023-09-09,2023,9,3,114,2355,Deportes,Norte,Online,9,473.93,0.1,0.474,3838.83,1819.61,2019.22,0.526,0.19,1635.57,0.4261,Premium,0
1859,2023-08-18,2023,8,3,291,2439,Libros,Oeste,Online,10,423.33,0.25,0.564,3174.98,1790.69,1384.29,0.436,0.18,1135.12,0.3575,Premium,0
1860,2023-01-09,2023,1,1,730,2216,Deportes,Centro,Online,6,491.38,0.15,0.629,2506.04,1576.3,929.74,0.371,0.19,753.09,0.3005,Premium,0
1861,2023-02-17,2023,2,1,584,2095,Electrónica,Este,Mayorista,15,347.66,0.2,0.589,4171.92,2457.26,1714.66,0.411,0.21,1354.58,0.3247,Premium,0
1862,2023-05-31,2023,5,2,127,2416,Deportes,Norte,Corporativo,10,192.22,0.25,0.613,1441.65,883.73,557.92,0.387,0.19,451.92,0.3135,Premium,0
1863,2023-04-24,2023,4,2,138,2428,Ropa,Norte,Online,6,144.03,0.25,0.591,648.14,383.05,265.09,0.409,0.19,214.72,0.3313,Alto,0
1864,2023-07-27,2023,7,3,372,2163,Deportes,Norte,Mayorista,1,333.34,0.25,0.47,250.0,117.5,132.5,0.53,0.19,107.32,0.4293,Alto,0
1865,2023-12-21,2023,12,4,330,2147,Alimentos,Norte,Corporativo,4,490.5,0.0,0.544,1962.0,1067.33,894.67,0.456,0.19,724.68,0.3694,Premium,0
1866,2023-05-05,2023,5,2,185,2017,Ropa,Oeste,Mayorista,14,315.22,0.0,0.586,4413.08,2586.06,1827.02,0.414,0.18,1498.16,0.3395,Premium,0
1867,2023-06-06,2023,6,2,573,2293,Electrónica,Centro,Online,8,441.4,0.05,0.673,3354.64,2257.67,1096.97,0.327,0.19,888.55,0.2649,Premium,0
1868,2023-12-06,2023,12,4,225,2194,Ropa,Sur,Online,11,167.91,0.2,0.629,1477.61,929.42,548.19,0.371,0.19,444.03,0.3005,Premium,0
1869,2023-10-25,2023,10,4,636,2150,Alimentos,Centro,Retail,15,206.44,0.1,0.549,2786.94,1530.03,1256.91,0.451,0.19,1018.1,0.3653,Premium,0
1870,2023-07-08,2023,7,3,244,2479,Electrónica,Norte,Retail,19,453.61,0.1,0.741,7756.73,5747.74,2008.99,0.259,0.19,1627.28,0.2098,Premium,1
1871,2023-08-31,2023,8,3,624,2364,Libros,Oeste,Corporativo,8,240.36,0.05,0.438,1826.74,800.11,1026.63,0.562,0.18,841.84,0.4608,Premium,0
1872,2023-10-11,2023,10,4,311,2122,Alimentos,Oeste,Mayorista,13,490.8,0.1,0.472,5742.36,2710.39,3031.97,0.528,0.18,2486.22,0.433,Premium,0
1873,2023-09-29,2023,9,3,124,2399,Electrónica,Norte,Mayorista,18,388.51,0.1,0.519,6293.86,3266.51,3027.35,0.481,0.19,2452.15,0.3896,Premium,0
1874,2023-06-26,2023,6,2,679,2186,Belleza,Oeste,Online,17,227.02,0.05,0.48,3666.37,1759.86,1906.51,0.52,0.18,1563.34,0.4264,Premium,0
1875,2023-08-06,2023,8,3,493,2452,Deportes,Norte,Online,6,267.88,0.05,0.619,1526.92,945.16,581.76,0.381,0.19,471.23,0.3086,Premium,0
1876,2023-10-09,2023,10,4,166,2451,Ropa,Centro,Corporativo,15,450.76,0.15,0.414,5747.19,2379.34,3367.85,0.586,0.19,2727.96,0.4747,Premium,0
1877,2023-06-19,2023,6,2,332,2148,Electrónica,Este,Retail,13,267.935,0.0,0.462,3483.16,1609.22,1873.94,0.538,0.21,1480.41,0.425,Premium,0
1878,2023-06-30,2023,6,2,208,2103,Ropa,Oeste,Online,18,131.42,0.2,0.503,1892.45,951.9,940.55,0.497,0.18,771.25,0.4075,Premium,0
1879,2023-12-26,2023,12,4,245,2242,Deportes,Norte,Mayorista,11,220.63,0.2,0.639,1941.54,1240.64,700.9,0.361,0.19,567.73,0.2924,Premium,0
1880,2023-08-21,2023,8,3,210,2461,Electrónica,Norte,Online,13,260.58,0.0,0.707,3387.54,2394.99,992.55,0.293,0.19,803.97,0.2373,Premium,0
1881,2023-05-19,2023,5,2,327,2230,Libros,Oeste,Retail,1,52.88,0.25,0.679,39.66,26.93,12.73,0.321,0.18,10.44,0.2632,Bajo,0
1882,2023-06-06,2023,6,2,210,2478,Belleza,Sur,Mayorista,18,373.16,0.2,0.464,5373.5,2493.3,2880.2,0.536,0.19,2332.96,0.4342,Premium,0
1883,2023-05-09,2023,5,2,569,2205,Belleza,Norte,Retail,5,260.065,0.1,0.598,1170.29,699.83,470.46,0.402,0.19,381.07,0.3256,Premium,0
1884,2023-04-29,2023,4,2,133,2197,Alimentos,Oeste,Corporativo,6,205.43,0.1,0.411,1109.32,455.93,653.39,0.589,0.18,535.78,0.483,Premium,0
1885,2023-03-03,2023,3,1,722,2395,Electrónica,Norte,Corporativo,1,403.29,0.2,0.509,322.63,164.22,158.41,0.491,0.19,128.31,0.3977,Alto,0
1886,2023-04-09,2023,4,2,468,2399,Deportes,Sur,Retail,7,236.45,0.15,0.682,1406.88,959.49,447.39,0.318,0.19,362.39,0.2576,Premium,0
1887,2023-06-11,2023,6,2,694,2336,Electrónica,Este,Mayorista,4,421.8,0.2,0.56,1349.76,755.87,593.89,0.44,0.21,469.17,0.3476,Premium,0
1888,2023-03-03,2023,3,1,653,2492,Ropa,Sur,Retail,9,174.23,0.05,0.452,1489.67,673.33,816.34,0.548,0.19,661.24,0.4439,Premium,0
1889,2023-10-02,2023,10,4,524,2086,Hogar,Centro,Online,15,479.03,0.25,0.553,5389.09,2980.17,2408.92,0.447,0.19,1951.23,0.3621,Premium,0
1890,2023-12-20,2023,12,4,712,2141,Electrónica,Oeste,Online,6,108.69,0.05,0.469,619.53,290.56,328.97,0.531,0.18,269.76,0.4354,Alto,0
1891,2023-04-05,2023,4,2,617,2316,Belleza,Sur,Retail,17,23.94,0.0,0.538,406.98,218.96,188.02,0.462,0.19,152.3,0.3742,Alto,0
1892,2023-04-09,2023,4,2,791,2198,Belleza,Este,Online,18,436.85,0.25,0.571,5897.48,3367.46,2530.02,0.429,0.21,1998.72,0.3389,Premium,0
1893,2023-04-21,2023,4,2,381,2045,Belleza,Norte,Retail,4,377.34,0.25,0.522,1132.02,590.91,541.11,0.478,0.19,438.3,0.3872,Premium,0
1894,2023-09-05,2023,9,3,419,2287,Libros,Oeste,Online,9,119.83,0.1,0.728,970.62,706.61,264.01,0.272,0.18,216.49,0.223,Alto,0
1895,2023-05-22,2023,5,2,542,2014,Electrónica,Sur,Retail,14,492.45,0.25,0.597,5170.73,3086.93,2083.8,0.403,0.19,1687.88,0.3264,Premium,0
1896,2023-10-29,2023,10,4,414,2043,Alimentos,Este,Online,3,253.63,0.15,0.695,646.76,449.5,197.26,0.305,0.21,155.84,0.241,Alto,0
1897,2023-09-26,2023,9,3,476,2400,Electrónica,Sur,Mayorista,1,475.78,0.2,0.666,380.62,253.49,127.13,0.334,0.19,102.98,0.2706,Alto,0
1898,2023-11-02,2023,11,4,388,2168,Hogar,Centro,Mayorista,11,254.99,0.05,0.631,2664.65,1681.39,983.26,0.369,0.19,796.44,0.2989,Premium,0
1899,2023-05-25,2023,5,2,536,2309,Belleza,Oeste,Online,1,238.58,0.1,0.574,214.72,123.25,91.47,0.426,0.18,75.01,0.3493,Alto,0
1900,2023-02-21,2023,2,1,761,2494,Ropa,Norte,Retail,12,227.32,0.1,0.401,2455.06,984.48,1470.58,0.599,0.19,1191.17,0.4852,Premium,0
1901,2023-04-10,2023,4,2,376,2043,Belleza,Este,Online,9,170.76,0.15,0.615,1306.31,803.38,502.93,0.385,0.21,397.31,0.3041,Premium,0
1902,2023-06-01,2023,6,2,681,2097,Electrónica,Sur,Corporativo,5,269.18,0.15,0.525,1144.02,600.61,543.41,0.475,0.19,440.16,0.3847,Premium,0
1903,2023-04-27,2023,4,2,602,2260,Libros,Oeste,Corporativo,15,229.01,0.15,0.441,2919.88,1287.67,1632.21,0.559,0.18,1338.41,0.4584,Premium,0
1904,2023-07-04,2023,7,3,723,2108,Deportes,Sur,Retail,18,23.19,0.15,0.556,354.81,197.27,157.54,0.444,0.19,127.61,0.3597,Alto,0
1905,2023-04-02,2023,4,2,615,2282,Electrónica,Oeste,Online,9,133.92,0.05,0.657,1145.02,752.28,392.74,0.343,0.18,322.05,0.2813,Premium,0
1906,2023-06-04,2023,6,2,449,2371,Electrónica,Centro,Online,13,110.5,0.15,0.737,1221.02,899.89,321.13,0.263,0.19,260.12,0.213,Premium,0
1907,2023-01-08,2023,1,1,545,2342,Alimentos,Sur,Mayorista,13,434.38,0.1,0.531,5082.25,2698.67,2383.58,0.469,0.19,1930.7,0.3799,Premium,0
1908,2023-12-29,2023,12,4,449,2103,Libros,Centro,Retail,13,301.44,0.1,0.59,3526.85,2080.84,1446.01,0.41,0.19,1171.27,0.3321,Premium,0
1909,2023-10-01,2023,10,4,706,2255,Hogar,Este,Corporativo,10,383.02,0.25,0.698,2872.65,2005.11,867.54,0.302,0.21,685.36,0.2386,Premium,0
1910,2023-03-06,2023,3,1,763,2378,Deportes,Centro,Corporativo,10,478.63,0.2,0.517,3829.04,1979.61,1849.43,0.483,0.19,1498.04,0.3912,Premium,0
1911,2023-05-21,2023,5,2,236,2205,Belleza,Oeste,Retail,7,323.8,0.1,0.45,2039.94,917.97,1121.97,0.55,0.18,920.02,0.451,Premium,0
1912,2023-01-24,2023,1,1,342,2334,Ropa,Este,Corporativo,5,491.39,0.1,0.499,2211.26,1103.42,1107.84,0.501,0.21,875.19,0.3958,Premium,0
1913,2023-01-28,2023,1,1,642,2042,Electrónica,Sur,Retail,7,159.32,0.05,0.715,1059.48,757.53,301.95,0.285,0.19,244.58,0.2308,Premium,0
1914,2023-10-11,2023,10,4,139,2352,Hogar,Sur,Corporativo,10,97.2,0.25,0.456,729.0,332.42,396.58,0.544,0.19,321.23,0.4406,Alto,0
1915,2023-05-30,2023,5,2,328,2244,Deportes,Oeste,Corporativo,10,204.64,0.1,0.515,1841.76,948.51,893.25,0.485,0.18,732.46,0.3977,Premium,0
1916,2023-12-24,2023,12,4,647,2286,Ropa,Norte,Retail,13,238.05,0.0,0.563,3094.65,1742.29,1352.36,0.437,0.19,1095.41,0.354,Premium,0
1917,2023-03-06,2023,3,1,322,2354,Hogar,Norte,Retail,15,448.2,0.1,0.696,6050.7,4211.29,1839.41,0.304,0.19,1489.92,0.2462,Premium,0
1918,2023-11-23,2023,11,4,105,2272,Libros,Sur,Corporativo,6,282.17,0.2,0.728,1354.42,986.02,368.4,0.272,0.19,298.4,0.2203,Premium,0
1919,2023-09-09,2023,9,3,421,2475,Libros,Oeste,Corporativo,12,149.63,0.2,0.549,1436.45,788.61,647.84,0.451,0.18,531.23,0.3698,Premium,0
1920,2023-02-22,2023,2,1,567,2082,Deportes,Norte,Mayorista,19,372.6,0.25,0.726,5309.55,3854.73,1454.82,0.274,0.19,1178.4,0.2219,Premium,0
1921,2023-01-07,2023,1,1,174,2109,Belleza,Centro,Online,11,255.39,0.25,0.457,2106.97,962.89,1144.08,0.543,0.19,926.7,0.4398,Premium,0
1922,2023-10-21,2023,10,4,103,2437,Ropa,Sur,Retail,6,85.26,0.15,0.455,434.83,197.85,236.98,0.545,0.19,191.95,0.4414,Alto,0
1923,2023-05-26,2023,5,2,745,2189,Libros,Centro,Retail,1,290.53,0.05,0.732,276.0,202.03,73.97,0.268,0.19,59.92,0.2171,Alto,0
1924,2023-08-29,2023,8,3,217,2470,Deportes,Oeste,Online,2,456.14,0.2,0.578,729.82,421.84,307.98,0.422,0.18,252.54,0.346,Alto,0
1925,2023-09-03,2023,9,3,705,2287,Libros,Centro,Mayorista,15,422.1,0.0,0.465,6331.5,2944.15,3387.35,0.535,0.19,2743.75,0.4333,Premium,0
1926,2023-08-14,2023,8,3,603,2423,Libros,Norte,Corporativo,4,295.47,0.0,0.571,1181.88,674.85,507.03,0.429,0.19,410.69,0.3475,Premium,0
1927,2023-06-24,2023,6,2,673,2396,Hogar,Norte,Corporativo,5,191.66,0.15,0.674,814.56,549.01,265.55,0.326,0.19,215.1,0.2641,Alto,0
1928,2023-04-05,2023,4,2,540,2250,Hogar,Este,Mayorista,15,48.05,0.05,0.689,684.71,471.77,212.94,0.311,0.21,168.22,0.2457,Alto,0
1929,2023-01-27,2023,1,1,293,2211,Libros,Sur,Mayorista,11,237.48,0.05,0.702,2481.67,1742.13,739.54,0.298,0.19,599.03,0.2414,Premium,0
1930,2023-05-10,2023,5,2,491,2290,Alimentos,Oeste,Online,10,377.28,0.25,0.599,2829.6,1694.93,1134.67,0.401,0.18,930.43,0.3288,Premium,0
1931,2023-09-02,2023,9,3,125,2132,Hogar,Sur,Online,17,183.34,0.1,0.703,2805.1,1971.99,833.11,0.297,0.19,674.82,0.2406,Premium,0
1932,2023-02-28,2023,2,1,534,2200,Ropa,Centro,Corporativo,2,121.55,0.0,0.579,243.1,140.75,102.35,0.421,0.19,82.9,0.341,Alto,0
1933,2023-02-03,2023,2,1,272,2284,Deportes,Oeste,Mayorista,10,466.03,0.0,0.612,4660.3,2852.1,1808.2,0.388,0.18,1482.72,0.3182,Premium,0
1934,2023-07-25,2023,7,3,399,2325,Deportes,Oeste,Mayorista,3,411.67,0.0,0.666,1235.01,822.52,412.49,0.334,0.18,338.24,0.2739,Premium,0
1935,2023-09-09,2023,9,3,744,2408,Belleza,Norte,Corporativo,19,260.065,0.0,0.549,4941.23,2712.74,2228.49,0.451,0.19,1805.08,0.3653,Premium,0
1936,2023-02-07,2023,2,1,425,2094,Ropa,Centro,Corporativo,5,72.71,0.2,0.426,290.84,123.9,166.94,0.574,0.19,135.22,0.4649,Alto,0
1937,2023-10-23,2023,10,4,509,2277,Ropa,Norte,Corporativo,3,76.73,0.05,0.523,218.68,114.37,104.31,0.477,0.19,84.49,0.3864,Alto,0
1938,2023-11-19,2023,11,4,217,2449,Ropa,Norte,Corporativo,8,56.09,0.1,0.618,403.85,249.58,154.27,0.382,0.19,124.96,0.3094,Alto,0
1939,2023-12-18,2023,12,4,324,2428,Belleza,Este,Corporativo,5,310.07,0.2,0.467,1240.28,579.21,661.07,0.533,0.21,522.25,0.4211,Premium,0
1940,2023-01-28,2023,1,1,631,2324,Ropa,Norte,Online,12,62.2,0.05,0.452,709.08,320.5,388.58,0.548,0.19,314.75,0.4439,Alto,0
1941,2023-03-19,2023,3,1,212,2218,Electrónica,Sur,Corporativo,14,422.1,0.15,0.503,5022.99,2526.56,2496.43,0.497,0.19,2022.11,0.4026,Premium,0
1942,2023-03-18,2023,3,1,239,2088,Belleza,Oeste,Mayorista,7,496.52,0.0,0.411,3475.64,1428.49,2047.15,0.589,0.18,1678.66,0.483,Premium,0
1943,2023-10-16,2023,10,4,658,2071,Deportes,Norte,Retail,11,186.34,0.1,0.66,1844.77,1217.55,627.22,0.34,0.19,508.05,0.2754,Premium,0
1944,2023-06-05,2023,6,2,100,2246,Electrónica,Sur,Online,8,229.57,0.05,0.491,1744.73,856.66,888.07,0.509,0.19,719.34,0.4123,Premium,0
1945,2023-02-13,2023,2,1,189,2128,Belleza,Centro,Mayorista,5,357.28,0.15,0.443,1518.44,672.67,845.77,0.557,0.19,685.07,0.4512,Premium,0
1946,2023-05-08,2023,5,2,753,2211,Libros,Oeste,Retail,8,468.89,0.1,0.645,3376.01,2177.53,1198.48,0.355,0.18,982.75,0.2911,Premium,0
1947,2023-03-02,2023,3,1,419,2427,Libros,Centro,Online,12,447.58,0.15,0.695,4565.32,3172.9,1392.42,0.305,0.19,1127.86,0.247,Premium,0
1948,2023-10-13,2023,10,4,649,2342,Deportes,Sur,Corporativo,15,33.51,0.15,0.407,427.25,173.89,253.36,0.593,0.19,205.22,0.4803,Alto,0
1949,2023-08-02,2023,8,3,238,2095,Libros,Centro,Online,19,88.69,0.2,0.482,1348.09,649.78,698.31,0.518,0.19,565.63,0.4196,Premium,0
1950,2023-11-07,2023,11,4,610,2074,Ropa,Centro,Corporativo,16,378.53,0.15,0.731,5148.01,3763.2,1384.81,0.269,0.19,1121.7,0.2179,Premium,0
1951,2023-11-02,2023,11,4,358,2422,Belleza,Centro,Corporativo,14,346.0,0.2,0.535,3875.2,2073.23,1801.97,0.465,0.19,1459.6,0.3767,Premium,0
1952,2023-11-13,2023,11,4,772,2494,Electrónica,Norte,Corporativo,7,70.94,0.25,0.729,372.44,271.51,100.93,0.271,0.19,81.75,0.2195,Alto,0
1953,2023-04-26,2023,4,2,789,2053,Ropa,Norte,Retail,8,253.52,0.2,0.496,1622.53,804.77,817.76,0.504,0.19,662.39,0.4082,Premium,0
1954,2023-09-25,2023,9,3,109,2343,Libros,Norte,Online,7,391.5,0.15,0.476,2329.42,1108.8,1220.62,0.524,0.19,988.7,0.4244,Premium,0
1955,2023-07-14,2023,7,3,360,2458,Hogar,Oeste,Corporativo,18,113.3,0.05,0.475,1937.43,920.28,1017.15,0.525,0.18,834.06,0.4305,Premium,0
1956,2023-08-19,2023,8,3,749,2412,Electrónica,Sur,Mayorista,6,436.29,0.15,0.43,2225.08,956.78,1268.3,0.57,0.19,1027.32,0.4617,Premium,0
1957,2023-08-15,2023,8,3,271,2053,Ropa,Norte,Online,19,31.22,0.15,0.714,504.2,360.0,144.2,0.286,0.19,116.8,0.2317,Alto,0
1958,2023-06-02,2023,6,2,112,2217,Belleza,Centro,Mayorista,4,392.19,0.05,0.743,1490.32,1107.31,383.01,0.257,0.19,310.24,0.2082,Premium,0
1959,2023-10-29,2023,10,4,267,2015,Deportes,Centro,Retail,3,309.83,0.0,0.734,929.49,682.25,247.24,0.266,0.19,200.26,0.2155,Alto,0
1960,2023-08-08,2023,8,3,741,2098,Ropa,Centro,Retail,17,161.02,0.1,0.698,2463.61,1719.6,744.01,0.302,0.19,602.65,0.2446,Premium,0
1961,2023-06-06,2023,6,2,695,2019,Hogar,Centro,Online,19,361.86,0.25,0.696,5156.5,3588.92,1567.58,0.304,0.19,1269.74,0.2462,Premium,0
1962,2023-10-19,2023,10,4,420,2045,Libros,Este,Retail,15,392.27,0.0,0.631,5884.05,3712.84,2171.21,0.369,0.21,1715.26,0.2915,Premium,0
1963,2023-11-14,2023,11,4,418,2450,Electrónica,Oeste,Retail,6,467.28,0.15,0.689,2383.13,1641.98,741.15,0.311,0.18,607.74,0.255,Premium,0
1964,2023-01-31,2023,1,1,712,2192,Deportes,Sur,Online,12,187.05,0.0,0.473,2244.6,1061.7,1182.9,0.527,0.19,958.15,0.4269,Premium,0
1965,2023-11-09,2023,11,4,428,2382,Electrónica,Sur,Mayorista,19,344.58,0.1,0.536,5892.32,3158.28,2734.04,0.464,0.19,2214.57,0.3758,Premium,0
1966,2023-02-20,2023,2,1,649,2057,Deportes,Norte,Corporativo,6,303.3,0.0,0.624,1819.8,1135.56,684.24,0.376,0.19,554.23,0.3046,Premium,0
1967,2023-04-17,2023,4,2,518,2436,Belleza,Este,Online,11,264.98,0.1,0.706,2623.3,1852.05,771.25,0.294,0.21,609.29,0.2323,Premium,0
